word,label
stated,10000
statement,3000
statements,10000
states,10000
statewide,10000
static,10000
stating,10000
station,3000
stationery,10000
stations,10000
statistic,3000
statistical,5000
statistics,10000
statue,3000
status,3000
statute,10000
statutes,10000
statutory,10000
stay,3000
stayed,10000
staying,10000
stays,10000
std,10000
steadily,5000
steady,3000
steal,3000
steam,5000
steel,3000
steep,3000
steer,5000
steering,10000
stem,5000
step,3000
stephen,10000
steps,10000
stereo,10000
stereotype,5000
sterling,10000
stevens,10000
stewart,10000
sth,3000
stick,3000
sticker,10000
stickers,10000
sticks,10000
sticky,3000
stiff,3000
still,3000
stimulate,5000
stimulus,5000
stir,5000
stock,3000
stockholm,10000
stockings,10000
stocks,10000
stolen,10000
stomach,3000
stone,3000
stones,10000
stood,10000
stop,3000
stopped,10000
stopping,10000
stops,10000
storage,5000
store,3000
stored,10000
stores,10000
stories,10000
storm,3000
story,3000
stove,3000
straight,3000
straightforward,5000
strain,5000
strand,5000
strange,3000
stranger,3000
strap,10000
strategic,5000
strategies,10000
strategy,3000
stream,3000
streaming,10000
streams,10000
street,3000
streets,10000
strength,3000
strengthen,5000
strengthening,10000
strengths,10000
stress,3000
stretch,3000
strict,3000
strictly,5000
strike,3000
strikes,10000
striking,5000
string,3000
strings,10000
strip,5000
stripes,10000
strips,10000
strive,5000
stroke,5000
strong,3000
stronger,10000
strongly,3000
struck,10000
structural,5000
structure,3000
structured,10000
structures,10000
struggle,3000
stuart,10000
stuck,10000
stud,10000
student,3000
students,10000
studied,10000
studies,10000
studio,3000
studios,10000
study,3000
studying,10000
stuff,3000
stuffed,10000
stumble,5000
stun,5000
stunning,5000
stupid,3000
style,3000
styles,10000
stylish,10000
stylus,10000
sub,10000
subcommittee,10000
subdivision,10000
subject,3000
subjective,10000
subjects,10000
sublime,10000
submission,5000
submissions,10000
submit,3000
submitted,10000
submitting,10000
subscribe,10000
subscriber,5000
subscribers,10000
subscription,5000
subscriptions,10000
subsection,10000
subsequent,5000
subsequently,5000
subsidiaries,10000
subsidiary,10000
subsidy,5000
substance,3000
substances,10000
substantial,5000
substantially,5000
substitute,5000
substitution,5000
subtle,5000
suburb,5000
suburban,5000
subway,3000
succeed,3000
success,3000
successful,3000
successfully,3000
succession,5000
successive,5000
successor,5000
such,3000
suck,5000
sucking,10000
sucks,10000
sudan,10000
sudden,3000
suddenly,3000
sue,5000
suffer,3000
suffered,10000
suffering,5000
sufficient,5000
sufficiently,5000
sugar,3000
suggest,3000
suggested,10000
suggesting,10000
suggestion,3000
suggestions,10000
suggests,10000
suicide,5000
suit,3000
suitable,3000
suite,5000
suited,10000
suites,10000
suits,10000
sullivan,10000
sum,3000
summaries,10000
summarize,3000
summary,3000
summer,3000
summit,5000
sun,3000
sunday,3000
sunglasses,10000
sunny,10000
sunrise,10000
sunset,10000
sunshine,10000
super,5000
superb,5000
superintendent,5000
superior,5000
supermarket,3000
supervise,5000
supervision,5000
supervisor,5000
supervisors,10000
supplement,5000
supplemental,10000
supplements,10000
supplied,10000
supplier,10000
suppliers,10000
supplies,10000
supply,3000
support,3000
supported,10000
supporter,3000
supporters,10000
supporting,10000
supportive,5000
supports,10000
suppose,3000
supposed,10000
supposedly,5000
suppress,5000
supreme,5000
sur,10000
sure,3000
surely,3000
surf,10000
surface,3000
surfaces,10000
surfing,10000
surge,5000
surgeon,5000
surgeons,10000
surgery,3000
surgical,5000
surname,10000
surplus,5000
surprise,3000
surprised,3000
surprising,3000
surrender,5000
surrey,10000
surround,3000
surrounded,10000
surrounding,3000
surveillance,5000
survey,3000
surveys,10000
survival,5000
survive,3000
survivor,5000
survivors,10000
suspect,3000
suspected,10000
suspend,5000
suspended,10000
suspension,5000
suspicion,5000
suspicious,5000
sussex,10000
sustain,5000
sustainability,10000
sustainable,5000
sustained,10000
sw,10000
swallow,5000
swap,10000
swaziland,10000
swear,3000
sweater,3000
sweden,10000
swedish,10000
sweep,3000
sweet,3000
swift,10000
swim,3000
swimming,3000
swing,5000
swingers,10000
swiss,10000
switch,3000
switched,10000
switches,10000
switching,10000
switzerland,10000
sword,5000
sydney,10000
symbol,3000
symbolic,5000
symbols,10000
sympathetic,5000
sympathy,3000
symphony,10000
symposium,10000
symptom,3000
symptoms,10000
sync,10000
syndicate,10000
syndication,10000
syndrome,5000
synopsis,10000
syntax,10000
synthesis,5000
synthetic,10000
syracuse,10000
syria,10000
system,3000
systematic,5000
systems,10000
t-shirt,3000
ta,10000
tab,10000
table,3000
tables,10000
tablet,3000
tablets,10000
tabs,10000
tackle,5000
tactic,5000
tactical,5000
tactics,10000
tag,5000
tagged,10000
tags,10000
tail,3000
taiwan,10000
take,3000
taken,10000
takes,10000
taking,3000
tale,3000
talent,3000
talented,3000
tales,10000
talk,3000
talked,10000
talking,10000
talks,10000
tall,3000
tamil,10000
tampa,10000
tan,10000
tank,3000
tanks,10000
tanzania,10000
tap,5000
tape,3000
tapes,10000
tar,10000
target,3000
targeted,10000
targets,10000
tariff,10000
task,3000
tasks,10000
taste,3000
tattoo,10000
taught,10000
tax,3000
taxation,10000
taxes,10000
taxi,3000
taxpayer,5000
taylor,10000
tb,10000
tc,10000
tcp,10000
te,10000
tea,3000
teach,3000
teacher,3000
teachers,10000
teaches,10000
teaching,3000
team,3000
teams,10000
tear,10000
tears,10000
tech,10000
technical,3000
technician,10000
technique,3000
techniques,10000
techno,10000
technological,5000
technologies,10000
technology,3000
ted,10000
teddy,10000
tee,10000
teen,5000
teenage,3000
teenager,3000
teens,10000
teeth,10000
telecom,10000
telecommunications,10000
telephone,3000
telephony,10000
telescope,10000
television,3000
televisions,10000
tell,3000
telling,10000
tells,10000
temp,10000
temperature,3000
temperatures,10000
template,10000
templates,10000
temple,5000
temporal,10000
temporarily,5000
temporary,3000
tempt,5000
ten,3000
tenant,5000
tend,3000
tendency,5000
tender,5000
tennessee,10000
tennis,3000
tension,5000
tent,3000
tenure,5000
term,3000
terminal,5000
terminals,10000
terminate,5000
termination,10000
terminology,10000
terms,5000
terrace,10000
terrain,5000
terrible,3000
terribly,5000
terrific,5000
terrify,5000
territories,10000
territory,5000
terror,5000
terrorism,5000
terrorist,5000
terrorists,10000
terry,10000
test,3000
testament,10000
tested,10000
testify,5000
testimonials,10000
testimony,5000
testing,5000
tests,10000
texas,10000
text,3000
textbook,5000
textbooks,10000
textile,10000
textiles,10000
texts,10000
texture,5000
th,10000
thai,10000
thailand,10000
than,3000
thank,3000
thankfully,5000
thanks,3000
thanksgiving,10000
that,3000
the,3000
theater,3000
theaters,10000
theatre,10000
theatrical,5000
theft,5000
their,3000
theirs,3000
them,3000
theme,3000
themes,10000
themselves,3000
then,3000
theology,5000
theorem,10000
theoretical,5000
theories,10000
theory,3000
therapeutic,10000
therapist,5000
therapy,3000
there,3000
thereafter,5000
thereby,5000
therefore,3000
thereof,10000
thermal,10000
thesaurus,10000
thesis,5000
theta,10000
they,3000
thick,3000
thickness,10000
thief,3000
thin,3000
thing,3000
things,10000
think,3000
thinking,3000
thinks,10000
third,3000
thirsty,3000
thirteen,3000
thirty,3000
this,3000
thomas,10000
thompson,10000
thomson,10000
thong,10000
thongs,10000
thorough,5000
thoroughly,5000
thou,10000
though,3000
thought,3000
thought-provoking,5000
thoughtful,5000
thoughts,10000
thousand,3000
thousands,10000
thread,5000
threaded,10000
threads,10000
threat,3000
threaten,3000
threatened,10000
threatening,10000
threats,10000
three,3000
threesome,10000
threshold,5000
thrilled,5000
thriller,10000
thrive,5000
throat,3000
through,3000
throughout,3000
throw,3000
throwing,10000
thrown,10000
throws,10000
thumb,5000
thumbnail,10000
thumbnails,10000
thumbs,10000
thunder,10000
thursday,3000
thus,3000
ti,10000
ticket,3000
tickets,10000
tide,5000
tie,3000
tied,10000
tier,10000
ties,10000
tiffany,10000
tiger,10000
tigers,10000
tight,3000
tighten,5000
tile,10000
tiles,10000
till,3000
timber,5000
time,3000
timeline,10000
timely,5000
timer,10000
times,10000
timing,5000
timothy,10000
tin,10000
tiny,3000
tip,3000
tips,10000
tire,3000
tired,3000
tires,10000
tissue,5000
tit,10000
titanium,10000
titans,10000
title,3000
titled,10000
titles,10000
tits,10000
tm,10000
tn,10000
to,3000
tobacco,5000
tobago,10000
today,3000
todd,10000
toddler,10000
toe,3000
together,3000
toilet,3000
token,10000
tokyo,10000
told,10000
tolerance,5000
tolerate,5000
toll,5000
tom,10000
tomato,3000
tomatoes,10000
tomorrow,3000
ton,3000
tone,3000
toner,10000
tones,10000
tongue,3000
tonight,3000
tons,10000
too,3000
took,10000
tool,3000
toolbox,10000
tools,10000
tooth,3000
top,3000
topic,3000
topics,10000
topless,10000
tops,10000
toronto,10000
torture,5000
toss,5000
total,3000
totally,3000
totals,10000
touch,3000
touched,10000
tough,3000
tour,3000
touring,10000
tourism,3000
tourist,3000
tournament,5000
tournaments,10000
tours,10000
toward,3000
towel,3000
tower,3000
towers,10000
town,3000
towns,10000
township,10000
toxic,5000
toy,3000
toyota,10000
toys,10000
trace,5000
track,3000
tracked,10000
tracker,10000
tracking,10000
tracks,10000
tract,10000
tractor,10000
tracy,10000
trade,3000
trademark,5000
trademarks,10000
trader,10000
trades,10000
trading,5000
tradition,3000
traditional,3000
traditions,10000
traffic,3000
tragedy,5000
tragic,5000
trail,5000
trailer,5000
trailers,10000
trails,10000
train,3000
trained,10000
trainer,3000
trainers,10000
training,3000
trains,10000
trait,5000
trance,10000
transaction,5000
transactions,10000
transcript,5000
transcription,10000
transcripts,10000
transexual,10000
transfer,3000
transferred,10000
transfers,10000
transform,3000
transformation,5000
transit,5000
transition,3000
translate,3000
translated,10000
translation,3000
translations,10000
translator,10000
transmission,5000
transmit,5000
transmitted,10000
transparency,5000
transparent,5000
transport,3000
transportation,3000
transsexual,10000
trap,5000
trash,3000
trauma,5000
travel,3000
traveler,3000
travelers,10000
traveling,10000
traveller,10000
travelling,10000
travels,10000
tray,10000
treasure,5000
treasurer,10000
treasures,10000
treasury,10000
treat,3000
treated,10000
treating,10000
treatment,3000
treatments,10000
treaty,5000
tree,3000
trees,10000
trek,10000
tremendous,5000
trend,3000
trends,10000
trial,3000
trials,10000
triangle,10000
tribal,5000
tribe,5000
tribes,10000
tribunal,10000
tribune,10000
tribute,5000
trick,3000
tricks,10000
tried,10000
tries,10000
trigger,5000
trillion,5000
trim,10000
trinidad,10000
trinity,10000
trio,5000
trip,3000
triple,10000
trips,10000
triumph,5000
trivia,10000
troop,5000
troops,10000
trophy,5000
tropical,3000
trouble,3000
troubled,5000
troubleshooting,10000
trout,10000
troy,10000
truck,3000
trucks,10000
true,3000
truly,3000
trunk,10000
trust,3000
trusted,10000
trustee,5000
trustees,10000
trusts,10000
truth,3000
try,3000
trying,10000
ts,10000
tsunami,5000
tub,10000
tube,3000
tubes,10000
tucson,10000
tuesday,3000
tuition,5000
tulsa,10000
tumor,5000
tune,3000
tuner,10000
tunes,10000
tuning,10000
tunisia,10000
tunnel,3000
turkey,10000
turkish,10000
turn,3000
turned,10000
turner,10000
turning,10000
turnout,5000
turnover,5000
turns,10000
turtle,10000
tutorial,10000
tutorials,10000
tv,3000
tvs,10000
twelve,3000
twenty,3000
twice,3000
twin,3000
twins,10000
twist,5000
twisted,10000
two,3000
tx,10000
tyler,10000
type,3000
types,10000
typical,3000
typically,3000
typing,10000
uganda,10000
ugly,3000
uk,10000
ukraine,10000
ultimate,5000
ultimately,3000
ultra,10000
umbrella,3000
un,10000
unable,3000
unacceptable,5000
unauthorized,10000
unavailable,10000
uncertainty,5000
uncle,3000
uncomfortable,3000
unconscious,3000
unconstitutional,5000
undefined,10000
under,3000
undergo,5000
undergraduate,5000
underground,3000
underlying,5000
undermine,5000
understand,3000
understanding,3000
understood,10000
undertake,5000
undertaken,10000
underwear,3000
undo,10000
undoubtedly,5000
unemployed,3000
unemployment,3000
unexpected,3000
unfair,3000
unfold,5000
unfortunate,5000
unfortunately,3000
unhappy,3000
unified,10000
uniform,3000
unify,5000
union,3000
unions,10000
unique,3000
unit,3000
unite,5000
united,3000
units,10000
unity,5000
universal,5000
universe,3000
universities,10000
university,3000
unix,10000
unknown,3000
unless,3000
unlike,3000
unlikely,3000
unlimited,10000
unlock,10000
unnecessary,3000
unpleasant,3000
unprecedented,5000
unsigned,10000
until,3000
untitled,10000
unusual,3000
unveil,5000
unwrap,10000
up,3000
upcoming,5000
update,3000
updated,10000
updates,10000
updating,10000
upgrade,5000
upgrades,10000
upgrading,10000
uphold,5000
upload,10000
uploaded,10000
upon,3000
upper,3000
ups,10000
upset,3000
upstairs,3000
upward,3000
ur,10000
urban,3000
urge,3000
urgent,5000
url,10000
urls,10000
uruguay,10000
us,3000
usa,10000
usage,5000
usda,10000
use,3000
used,3000
useful,3000
useless,5000
user,3000
users,10000
uses,10000
using,10000
usps,10000
usual,3000
usually,3000
ut,10000
utah,10000
utc,10000
utilities,10000
utility,5000
utilization,10000
utilize,5000
utterly,5000
uv,10000
uzbekistan,10000
v,3000
va,10000
vacancies,10000
vacation,3000
vacations,10000
vaccine,10000
vacuum,5000
vagina,10000
vague,5000
valentine,10000
valid,5000
validation,10000
validity,5000
valium,10000
valley,3000
valuable,3000
valuation,10000
value,3000
valued,10000
values,10000
valve,10000
valves,10000
vampire,10000
van,3000
vancouver,10000
vanilla,10000
vanish,5000
var,10000
variable,5000
variables,10000
variance,10000
variation,5000
variations,10000
varied,5000
varies,10000
varieties,10000
variety,3000
various,3000
vary,3000
varying,10000
vast,3000
vat,10000
vatican,10000
vault,10000
vcr,10000
vector,10000
vegas,10000
vegetable,3000
vegetables,10000
vegetarian,10000
vegetation,10000
vehicle,3000
vehicles,10000
vein,5000
velocity,10000
velvet,10000
vendor,10000
vendors,10000
venezuela,10000
venice,10000
venture,5000
ventures,10000
venue,3000
venues,10000
ver,10000
verbal,5000
verdict,5000
verification,10000
verified,10000
verify,5000
vermont,10000
verse,5000
version,3000
versions,10000
versus,5000
vertex,10000
vertical,5000
very,3000
vessel,5000
vessels,10000
veteran,5000
veterans,10000
veterinary,10000
vi,10000
via,3000
viable,5000
viagra,10000
vibrant,5000
vibrator,10000
vibrators,10000
vice,5000
vicious,5000
victim,3000
victims,10000
victor,10000
victoria,10000
victorian,10000
victory,3000
video,3000
videos,10000
vienna,10000
vietnam,10000
vietnamese,10000
view,3000
viewed,10000
viewer,3000
viewers,10000
viewing,10000
viewpoint,5000
views,10000
vii,10000
viii,10000
viking,10000
villa,10000
village,3000
villages,10000
villas,10000
vintage,10000
vinyl,10000
violate,5000
violation,5000
violations,10000
violence,3000
violent,3000
violin,10000
vip,10000
viral,10000
virgin,10000
virginia,10000
virtual,3000
virtually,10000
virtue,5000
virus,3000
viruses,10000
visa,5000
visibility,10000
visible,5000
vision,3000
visit,3000
visited,10000
visiting,10000
visitor,3000
visitors,10000
visits,10000
vista,10000
visual,3000
vital,3000
vitamin,3000
vitamins,10000
vocabulary,10000
vocal,5000
vocals,10000
vocational,10000
voice,3000
voices,10000
void,10000
volleyball,10000
volt,10000
voltage,10000
volume,3000
volumes,10000
voluntary,5000
volunteer,3000
volunteers,10000
vote,3000
voted,10000
voters,10000
votes,10000
voting,5000
vow,5000
voyeur,10000
vs,10000
vt,10000
vulnerability,5000
vulnerable,5000
wa,10000
wage,3000
wages,10000
wagner,10000
wagon,10000
wait,3000
waiter,3000
waiting,10000
waiver,10000
wake,3000
wales,10000
walk,3000
walked,10000
walker,10000
walking,10000
walks,10000
wall,3000
wallace,10000
wallet,10000
wallpaper,10000
wallpapers,10000
walls,10000
walnut,10000
walter,10000
wan,10000
wander,5000
want,3000
wanted,10000
wanting,10000
wants,10000
war,3000
ward,5000
ware,10000
warehouse,5000
warfare,5000
warm,3000
warming,5000
warn,3000
warned,10000
warner,10000
warning,3000
warnings,10000
warrant,5000
warranties,10000
warranty,10000
warren,10000
warrior,5000
warriors,10000
wars,10000
was,10000
wash,3000
washer,10000
washing,3000
washington,10000
waste,3000
watch,3000
watched,10000
watches,10000
watching,10000
water,3000
waterproof,10000
waters,10000
watershed,10000
watson,10000
watt,10000
watts,10000
wave,3000
waves,10000
wax,10000
way,3000
wayne,10000
ways,10000
wb,10000
we,3000
weak,3000
weaken,5000
weakness,3000
wealth,3000
wealthy,3000
weapon,3000
weapons,10000
wear,3000
wearing,10000
weather,3000
weave,5000
web,3000
webcam,10000
webcams,10000
webmaster,10000
webmasters,10000
webpage,10000
website,3000
websites,10000
webster,10000
wed,10000
wedding,3000
weddings,10000
wednesday,3000
weed,5000
week,3000
weekend,3000
weekends,10000
weekly,5000
weeks,10000
weigh,3000
weight,3000
weighted,10000
weights,10000
weird,5000
welcome,3000
welding,10000
welfare,5000
well,3000
well-being,5000
wellington,10000
wellness,10000
wells,10000
welsh,10000
went,10000
were,10000
wesley,10000
west,3000
western,3000
westminster,10000
wet,3000
whale,10000
what,3000
whatever,3000
whatsoever,5000
wheat,5000
wheel,3000
wheels,10000
when,3000
whenever,3000
where,3000
whereas,3000
whereby,5000
wherever,3000
whether,3000
which,3000
while,3000
whip,5000
whisper,3000
white,3000
who,3000
whoever,5000
whole,3000
wholesale,10000
wholly,5000
whom,3000
whore,10000
whose,3000
why,3000
wi,10000
wichita,10000
wicked,10000
wide,3000
widely,3000
widen,5000
wider,10000
widespread,5000
widow,5000
width,5000
wife,3000
wifi,10000
wild,3000
wilderness,10000
wildlife,3000
will,3000
williams,10000
willing,3000
willingness,5000
willow,10000
wilson,10000
win,3000
wind,10000
window,3000
windows,10000
winds,10000
windsor,10000
wine,3000
wines,10000
wing,3000
wings,10000
winner,3000
winners,10000
winning,10000
wins,10000
winter,3000
wipe,5000
wire,3000
wired,10000
wireless,10000
wires,10000
wiring,10000
wisconsin,10000
wisdom,5000
wise,3000
wish,3000
wishes,10000
wishing,10000
wit,5000
witch,10000
with,3000
withdraw,5000
withdrawal,5000
within,3000
without,3000
witness,3000
witnesses,10000
wives,10000
wizard,10000
wolf,5000
woman,3000
women,10000
won,10000
wonder,3000
wonderful,3000
wondering,10000
wood,3000
wooden,3000
woods,10000
wool,3000
worcester,10000
word,3000
words,10000
work,3000
worked,10000
worker,3000
workers,10000
workflow,10000
workforce,5000
working,3000
workout,5000
workplace,5000
works,10000
workshop,5000
workshops,10000
workstation,10000
world,3000
worlds,10000
worldwide,3000
worm,5000
worn,10000
worried,3000
worry,3000
worse,3000
worship,5000
worst,3000
worth,3000
worthwhile,5000
worthy,5000
would,3000
wound,3000
wow,3000
wrap,3000
wrapped,10000
wrapping,10000
wrestling,10000
wright,10000
wrist,5000
write,3000
writer,3000
writers,10000
writes,10000
writing,3000
writings,10000
written,3000
wrong,3000
wrote,10000
ws,10000
wto,10000
wu,10000
wv,10000
wy,10000
wyoming,10000
xanax,10000
xerox,10000
xi,10000
xl,10000
yacht,10000
yahoo,10000
yale,10000
yang,10000
yard,3000
yards,10000
yarn,10000
yea,10000
yeah,3000
year,3000
yearly,10000
years,10000
yeast,10000
yell,5000
yellow,3000
yemen,10000
yen,10000
yes,3000
yesterday,3000
yet,3000
yield,5000
yields,10000
yoga,10000
york,10000
yorkshire,10000
you,3000
young,3000
younger,10000
your,3000
yours,3000
yourself,3000
youth,3000
yr,10000
yrs,10000
yugoslavia,10000
yukon,10000
zambia,10000
zealand,10000
zen,10000
zero,3000
zimbabwe,10000
zinc,10000
zip,10000
zoloft,10000
zone,3000
zones,10000
zoning,10000
zoo,10000
zoom,10000
zoophilia,10000
zu,10000
zus,10000
